Original,Adjusted
0,20.9483
0,7.87816
0,17.7536
38.1235,19.296
33.9081,21.0127
4.00471,14.699
0,16.6878
0,0.477933
0,12.8054
0,5.78231
0,6.01511
58.5361,33.7402
0,10.5871
15.9009,6.37029
0,15.2771
5.12771,8.11215
12.6905,15.6589
0,8.32818
0,-0.442471
19.0569,12.6906
18.8601,18.9741
0,14.878
16.1419,4.98073
1.09468,-0.467855
14.3024,8.55866
28.8481,16.8712
0,10.0383
48.3267,16.5473
0,2.91895
0,-1.88716
0,8.19183
24.3281,15.8981
0,13.161
0,-3.07114
21.6627,14.5276
0,3.57558
45.9453,31.5665
0,10.5973
37.7683,14.2289
4.28175,8.96351
0,10.6588
23.123,5.8129
34.2513,21.7413
0,22.9354
43.3305,11.7776
0,21.7296
5.15653,20.3169
0,8.41695
0,13.9709
3.66164,5.08708
0,5.37583
0,8.50619
0,36.7841
8.19821,9.63337
0,-3.91364
0,4.57281
0,2.83294
0,11.6115
25.3005,16.0826
0,3.84519
0,17.4984
0,2.50897
0,14.7568
0,9.78562
0,10.0308
0,11.9039
39.8526,29.8289
7.41453,11.0837
0,13.4605
36.2622,17.1588
17.5577,19.9332
24.6666,11.996
0,18.0625
0,19.9006
7.14051,12.3005
12.2258,-1.00626
11.149,12.6242
0,9.56225
41.9608,19.7004
0,-3.05079
2.9329,5.97885
21.4185,20.0344
0,1.7193
0,7.38012
40.0218,12.3419
5.45949,11.2608
44.7889,15.0454
1.74492,7.83274
0,10.5382
44.6971,26.7396
16.3564,8.55817
15.6966,16.0697
0,10.4906
0,6.23716
0,6.09274
0,6.6941
0,15.6204
8.71229,7.5203
0,10.3028
26.0724,28.3353
0.560342,-8.50533
0,8.2779
55.7055,37.7142
0,16.6503
0,16.2841
47.8465,29.9134
36.6634,23.1002
9.07343,15.0164
4.05309,-3.59198
13.7518,5.21158
0,6.80768
0,6.99549
14.394,6.08318
0,2.37662
0,10.2723
0.992665,7.69969
0,8.39598
38.4263,24.995
0,16.4352
5.50261,3.18571
20.303,9.05831
0,9.63505
0,17.6607
38.5475,19.4019
14.6914,22.3916
1.9128,3.21046
0,-3.64209
0,19.4666
0,4.29958
23.628,27.4296
33.9314,28.0525
25.5593,14.1385
0,3.397
4.36403,-6.75429
18.5918,9.20972
8.65589,9.49145
31.5922,22.247
19.3136,8.08579
0,10.3254
23.1646,21.804
85.1807,46.8915
13.258,3.77941
11.085,3.80731
5.87582,-1.03247
23.2856,12.596
0,13.7857
0,5.01236
8.18928,8.85564
0,-0.89614
0,19.2743
16.6222,4.29629
5.82103,15.831
0,6.89943
0,10.099
11.8828,2.47453
0,9.73652
0,-4.66161
0,14.0102
37.0864,11.3392
8.61676,2.03334
0,20.7607
23.4427,25.7705
0,0.0199349
0.618568,8.07122
0,16.8047
19.3645,9.1943
0,10.3326
0,5.10679
0,1.92931
0.79015,-0.0556883
0,0.680269
41.8432,28.3676
0,16.2002
1.34478,9.1964
0,12.0866
3.60826,1.71349
0,-10.2161
0,7.5108
6.02499,7.26275
21.297,19.5599
0,8.67812
0,9.7392
7.21486,16.0085
11.6734,3.44549
0,10.0274
6.3373,11.3376
0,7.93966
0,17.015
20.7172,15.9235
1.18381,13.4659
0,5.69519
0,-3.58633
21.2842,12.1379
0,11.9873
0,8.8806
0,10.2509
16.8744,4.29316
0,2.60683
0,6.34143
3.21893,1.54563
0,11.3783
0,11.6643
0,9.30796
25.9132,14.2899
13.5945,4.7763
19.7581,18.1998
0,3.93204
0,-2.02109
50.0543,29.5126
0,15.8429
42.29,21.317
0.463068,7.65184
51.4816,28.3819
3.25726,4.43266
0,14.292
13.2516,6.94227
0,15.2745
0,18.6599
22.4749,9.18634
12.3027,12.8076
4.36963,0.0481886
10.2834,-7.84206
18.2058,6.39395
0,4.34602
0,18.0441
2.40748,5.26493
12.5521,10.0546
0,0.930244
35.896,23.5585
3.06572,4.96784
0,6.86576
10.5441,9.38236
0.471854,7.00521
8.82862,3.67291
4.53593,3.17216
0,16.8554
12.1063,7.46256
0,-1.24416
0,14.9184
17.6197,10.6587
0,4.8502
30.2414,17.5337
0,5.61451
19.1654,5.97033
9.02173,10.8723
0,9.14032
0,-2.37347
0,19.7448
20.6907,15.2397
0,5.55943
30.9372,24.0196
19.3764,23.6869
0,28.7887
13.4125,10.1654
0,7.95744
23.7371,27.1925
0,13.0323
14.2105,10.8987
19.2765,6.41608
51.6878,40.4931
0,-1.79534
23.2756,13.6556
0,5.47138
16.6144,11.0411
4.74265,0.32036
73.747,44.936
4.18166,8.14704
10.8163,6.6454
0,9.07939
27.3876,12.5059
4.85937,0.880997
0,11.7247
0,3.1237
0,5.32947
50.1666,43.3508
1.59183,0.999216
33.6929,21.6106
13.6596,-0.831667
0,12.8643
0,13.7938
28.32,14.9448
44.83,19.407
11.4628,9.01407
17.4372,0.402262
6.74142,5.83961
0,12.0819
0,12.3422
1.08231,3.24652
30.901,12.1351
6.34815,6.76999
2.88079,0.699908
54.0183,21.9993
0,1.82848
18.4085,3.50273
33.8422,16.0128
26.4957,17.2738
0,12.3099
14.5258,5.95666
0,13.1191
0,3.64428
0,6.80752
4.536,3.39872
44.6715,40.594
0,10.4846
0,4.16412
16.7055,15.2326
13.4059,13.3759
18.5637,18.5285
0,4.22307
70.1466,37.667
28.8037,19.2042
0,9.54479
0,12.5073
11.5233,15.1841
31.2797,14.9375
0,8.76899
0,4.2813
19.9353,14.4073
12.7605,18.5235
32.6356,21.7599
5.69632,6.13095
0,-3.59038
54.2229,17.5033
6.62288,6.55486
0,9.67328
30.6927,18.1096
43.7647,41.0651
0,-6.11695
15.0021,11.966
0,11.2903
0,-0.381687
0.0244742,-1.40943
10.0379,-0.497174
0,6.14771
4.712,0.0119238
0,19.7214
19.5062,8.31296
1.98718,-4.19587
25.7915,17.1224
3.29145,-2.70014
0,2.82228
25.6369,19.2551
30.4268,19.9061
10.3222,9.64009
18.3242,11.9313
0,5.24152
0,9.87145
2.32559,-4.1322
35.6272,21.8827
15.1232,6.89478
0,3.64607
0,8.9875
28.9422,23.4805
0,18.6261
0,7.92169
4.43232,4.83619
29.9751,11.6008
0,-1.90235
0,3.69708
10.0954,5.35876
11.3445,5.28268
12.0199,2.25458
45.7479,33.7152
0,13.4797
0,9.96739
4.88381,2.75076
0,11.7594
42.1122,31.0197
0,6.22462
0,12.5773
0,12.3821
0,4.24715
55.8562,17.4764
29.3546,21.5264
33.5453,9.13964
15.3588,-0.839751
2.52787,-2.69901
0,15.7627
30.3509,9.31809
0.928857,4.00822
59.06,37.4436
4.42028,12.8292
0,25.0877
0,11.6632
0,-0.20501
46.1731,26.6557
21.7632,11.3734
0,8.75491
0,21.5276
0,-0.240184
0,14.2236
2.64974,2.80675
7.81506,0.588899
14.0996,9.09359
16.1378,15.9038
7.94271,9.27594
0,0.933958
0,14.9836
0,3.64114
27.3962,9.43635
6.907,-0.330519
4.27986,8.75107
0,8.52824
11.8456,12.1263
20.31,15.0643
0,24.3221
34.9736,13.3025
8.93093,1.92015
0,13.7877
0,17.8004
5.93762,3.2323
1.5056,4.2432
0,9.53044
0,4.86281
30.468,9.37092
5.49134,-0.807047
0.621409,3.53785
0,15.1957
10.0732,-1.78912
0,5.50295
10.3973,0.176616
27.4117,15.4055
25.7049,16.0324
9.46236,-6.8568
0,8.7716
5.70159,-0.95354
0,6.61966
0,19.4968
13.3262,7.23281
0,6.58187
1.38634,-5.76416
50.5008,39.0677
0,11.1418
0,6.5304
16.2585,14.5698
0,4.18733
1.89083,-1.468
26.2776,16.0691
0,5.05504
30.2751,23.3333
10.0318,9.61492
7.34168,4.36584
52.6555,36.5133
1.53679,8.52072
0,11.1394
0,0.081764
7.99874,8.18858
3.48683,3.64101
32.7672,20.3711
0,1.33451
0,13.5459
19.766,18.895
12.0916,7.81636
20.0787,7.91632
15.2094,8.58328
26.1783,13.7876
0,14.5905
0,14.1906
8.57871,6.3491
23.6855,13.3508
0,7.73248
17.1119,13.1192
0,4.75991
23.8102,22.3008
40.3691,24.7224
0,2.7363
47.7367,34.2703
8.96006,8.7812
5.1593,-0.268452
34.0232,20.3866
41.6587,27.5378
0,10.7057
14.8255,10.8475
13.006,3.92353
0,-3.50646
43.5241,34.7538
16.7917,6.18491
0,2.70433
13.989,8.76294
0,3.13484
0,-3.42251
0,17.5932
12.3371,5.9537
29.0792,11.8453
0.7957,-0.781896
0,7.8766
5.59503,2.2428
1.01736,-7.15008
0,20.1869
1.30494,0.295012
0,4.7148
10.3699,12.0415
0,9.25383
0,3.51529
0,10.9786
0,-2.99219
0,11.406
0,8.85811
3.43128,5.43237
0,9.03097
0,6.10777
16.4801,8.53802
0,-0.795729
0,21.3086
13.0926,12.7401
18.8189,2.8035
1.14384,0.405521
30.8112,14.2976
4.86464,1.07023
12.0482,-8.7141
0,12.2536
7.89103,-1.13127
28.6161,16.1652
15.8434,7.1021
19.1045,10.44
32.778,25.5578
0,13.9646
18.1627,17.1856
0,10.0942
0,27.3328
5.85192,2.5788
29.0245,16.0281
0,10.9745
26.8495,6.46389
0,17.2486
0,14.4861
14.3886,16.3801
19.5992,21.5267
0,16.785
16.0004,9.10865
19.214,16.2189
19.857,18.9048
0,-3.73185
42.4195,6.38273
12.5604,17.3024
52.8055,26.6841
0,7.63269
11.1958,11.1277
0,5.58501
17.9694,21.4384
0,14.4742
0,7.15971
26.7017,21.3645
21.7661,17.7756
39.044,23.1351
14.2396,15.0862
0,6.81962
0,-2.40672
37.6517,21.862
11.2497,9.10972
12.8033,10.3128
2.97467,-0.466663
3.34199,2.82844
3.24085,-0.625107
14.4263,-4.13518
0,6.17929
0,5.83963
0,13.3841
12.2883,4.87329
22.6665,2.74081
8.6741,5.32325
9.10938,6.14181
3.54529,6.06075
0,7.78856
0.832118,0.644293
0,9.27284
0,10.7596
11.6717,13.1325
0,12.7643
4.44503,-6.62692
2.31756,4.60676
4.91944,12.7545
0,3.36564
39.1599,23.1642
8.66987,11.8014
0,19.2606
0,10.8322
24.4403,12.5851
43.5289,22.9958
0.816389,-6.82367
27.0437,6.88287
36.9035,21.0053
0,6.46385
0,12.4538
0,-2.51914
0.243438,3.27495
0,17.2939
0,8.34508
4.05345,-6.31632
0,0.786524
23.0822,21.2009
0,9.99948
0,29.4402
16.3745,3.82756
20.1301,16.5681
0,12.3738
46.7735,18.5433
0,1.75601
0,19.0872
0,8.62157
15.6049,11.5425
0,7.20825
7.33162,9.0885
19.6381,16.7472
2.91528,7.37826
3.49383,5.12582
0,0.624984
20.4525,11.6982
23.1064,12.975
8.53579,4.7129
40.2536,27.0511
0.514423,-1.22091
0,8.06535
48.4928,25.101
0,-4.64633
0,5.70235
18.764,21.5755
13.875,6.37269
15.1926,-3.39914
15.8812,16.611
0,10.8839
0,22.2349
1.80922,2.90842
21.507,20.4699
0,4.75766
0,2.59729
26.2374,11.543
0,7.42781
24.6139,9.20453
44.7801,22.0797
56.8735,25.4871
0,2.54605
0,10.4964
16.1129,18.9953
4.5582,-1.31053
0,4.01242
16.0949,13.6567
0,9.89306
1.65839,12.6292
0,5.81438
0,18.4089
15.0146,10.8523
0,2.31594
0,-2.45633
0,3.47934
7.57453,19.7823
8.67413,10.3449
0,8.54787
37.6915,24.2361
0,8.28084
4.03387,5.7966
7.63575,10.6841
6.56801,11.1653
27.9943,17.8693
20.2655,9.36792
0,19.4412
10.4741,11.8744
34.2964,17.5197
33.6618,14.2209
0,10.9838
0.534415,12.5538
38.7439,29.6268
0.470859,6.85637
5.43304,-1.26511
8.53948,9.65145
12.2689,14.5654
7.91119,2.11919
0,22.5658
0,15.1406
0.847432,-7.1878
18.6339,13.3658
0,2.5311
0,20.9403
5.49795,12.639
47.3761,37.0262
27.475,17.3445
13.0229,8.42467
38.3974,33.7189
0,9.05324
0,3.67636
0,12.2173
0,14.6314
7.14013,7.21567
5.9405,6.53279
30.4151,16.0137
46.4364,20.1608
48.4638,33.138
24.8634,23.4775
0,7.3202
7.10446,4.7002
0.328117,12.0315
0,12.5691
0,29.1685
2.23594,1.62877
74.7616,56.6217
0.282638,0.728542
32.974,14.836
24.9188,21.2766
7.13671,-6.74352
36.2881,21.8597
0,17.0998
73.8443,31.2002
8.82151,13.0287
0,-4.78379
0,7.74036
26.7045,23.568
0,8.17189
0,3.31034
1.90396,11.7155
0,-7.27698
29.9967,1.19207
5.97275,4.90611
0,9.43306
26.6938,6.66961
44.4449,35.114
32.1592,22.1394
1.16582,2.91448
18.6693,2.89705
0,8.15513
0,5.17824
20.776,2.21035
0,14.1447
0,20.4335
0,9.9692
13.7689,10.6982
34.7551,1.06727
66.089,48.488
17.0085,16.6327
0,1.95069
12.9472,14.8749
0,6.54482
0,0.293873
0,14.3509
26.1605,20.3036
0,18.5673
0,14.1215
36.1693,31.2835
0,19.8449
0,9.17407
16.3903,4.61272
5.13759,2.38233
0,7.04995
46.4084,36.2874
0,4.99777
7.97657,-1.1914
24.928,11.7517
0,1.81263
0,2.00879
22.4135,17.5848
4.97903,10.535
43.0751,17.5559
11.4831,8.73475
0,7.56579
50.5008,23.3833
42.3338,29.446
0,8.83291
21.1511,16.0824
0,0.770809
38.0531,31.0895
9.42148,-5.7085
1.42123,7.59402
0,5.33808
0,19.3043
0,13.5685
0,21.839
0,1.18019
37.3488,15.5284
0,8.31274
7.00184,2.37106
0,19.9113
0,7.00244
0,23.304
0,12.6988
0,8.85247
5.5242,-5.62899
19.1129,8.989
31.7065,6.11752
50.727,33.8296
0,20.9518
0,21.842
9.65266,4.62042
28.3564,17.9356
33.7308,31.0462
0,12.2219
2.5036,4.7168
0,10.7678
0,-3.65279
35.3023,13.8306
18.1673,8.07763
7.78136,-1.41895
0,5.8584
0,13.8324
6.76511,4.3026
27.2493,16.1262
0,12.6371
0,5.494
10.3592,8.84057
0,18.2372
13.9959,12.0937
44.197,35.6463
0,2.7557
9.69184,12.9599
3.82333,2.15428
7.00993,2.87761
0,7.79279
0,14.8037
2.04075,2.50727
18.6299,11.4511
27.6416,5.8398
30.1774,26.6071
0,9.45439
12.3343,10.9108
14.1467,7.73473
6.44509,5.58993
8.39451,7.43707
0,14.3227
8.22122,3.22032
0,4.83676
0,-8.72562
0,-1.29508
0,3.49673
9.11436,7.30732
17.0907,8.08368
81.3935,48.1504
0,9.98888
4.91496,1.41283
13.81,14.6762
0,-3.39932
15.7158,-5.67318
25.6326,10.3754
0,-8.20165
0,11.3739
43.321,26.6016
41.4013,27.4729
0,-0.712718
47.2478,32.0963
0,7.91121
32.8517,17.4466
0,7.63808
15.3463,13.7018
20.4123,15.6538
36.9372,25.3654
0,-4.0333
0,8.67537
4.33198,3.03046
9.27851,6.55668
22.6873,20.265
0,13.7283
0,-0.488505
0,16.8811
0,8.9152
0,10.2752
9.21581,9.61222
10.9424,12.1957
43.0127,36.807
6.19057,0.843857
0,11.0177
0,6.26149
0,17.5012
48.0334,28.8083
0,10.857
10.3471,10.7786
0,7.57143
63.8477,24.1897
0,15.0828
21.9062,19.7151
20.3281,18.1992
54.7275,27.5688
0,1.05639
9.01615,9.82724
0,21.2182
0,14.6295
0,3.49551
13.5888,9.35199
0,1.08417
0,9.00306
0,12.5118
0,-2.31516
1.18526,1.42402
19.4586,3.73011
0,4.07017
29.364,9.83997
11.3563,7.33953
9.8719,11.37
0,2.14882
0,18.1935
0,8.5804
33.3453,23.6833
13.4335,10.87
0,-4.06108
11.1339,2.46848
4.50111,1.11915
28.277,23.9586
9.07306,9.86973
0,-0.906571
40.1591,31.4123
32.1815,19.6214
0,7.26715
30.7545,27.7669
1.71112,3.17314
0,9.11837
7.06876,3.63483
0,8.7013
0,-3.14525
40.3226,30.5016
15.8423,20.0163
0,8.3352
0,7.52371
0,22.2045
11.5086,9.1345
2.52409,8.58257
0.503937,1.74961
0,26.8004
22.7668,8.50806
0,6.15076
2.10139,-1.53608
0,21.3112
23.2812,14.9162
0,3.47339
9.9199,14.4133
0,12.8514
0,21.8202
31.7553,12.1208
0,21.0184
0,5.67001
16.0707,3.65353
19.3359,5.43527
15.5791,7.0595
14.2158,9.4931
0,18.6056
14.0149,-3.79853
1.2016,2.07297
0,3.52994
0,12.5543
0,0.639205
11.9153,8.53746
0,8.81487
35.7659,25.4881
17.7288,-3.97751
27.5431,17.6222
0,9.37602
0,12.1669
7.8693,11.1905
34.7639,24.9612
1.57382,9.31322
17.6897,7.57621
0,2.60771
1.95597,0.944123
6.61886,13.3754
0,26.8245
7.61463,-4.1761
17.6075,4.32607
36.5397,34.2781
0,33.5829
0,-6.15488
0,3.28341
0,12.1984
0,4.38487
49.2309,34.4466
4.2083,2.99035
0,20.4058
67.4476,34.5355
21.471,12.9903
22.1107,12.7321
0,2.46257
49.5973,26.234
27.3095,20.4837
53.4015,36.3026
0,12.4247
0,7.52047
23.3358,25.0525
0,7.2542
0,13.305
0,21.8065
15.2987,11.3868
0,2.27172
0,-3.88324
0,1.31809
2.33445,-6.98752
0,2.96864
0,6.29092
0.864289,4.883
23.3704,15.1922
0,22.2489
0,-2.72969
19.5806,9.84981
0,3.42637
0,4.5812
30.2023,22.2276
1.7553,6.03291
12.683,15.2329
17.1509,17.1167
14.4609,16.1229
0,18.4222
0.0500982,13.2381
12.9149,17.3721
0,12.9094
0,5.65004
21.5417,13.3132
3.82966,-2.46965
0,3.06418
3.22327,4.38291
0,6.38726
0,26.6508
0,-2.7604
0,10.3084
0,2.15882
0,20.8333
25.206,18.3663
0,5.3204
23.7975,12.8066
12.4998,1.56479
0.597409,3.05874
0,12.6235
16.6439,13.9647
0,1.67661
0,1.21097
12.1106,2.18731
33.7814,23.77
42.448,31.3587
11.7084,4.18149
0,8.42554
0,11.9726
0,22.1438
0,-4.07823
0,5.26918
0,2.66732
0,3.72488
38.5387,28.4516
19.7894,9.56928
5.54242,8.55272
0,2.96907
0,5.77337
0,16.6735
0,12.2563
2.24119,-3.91207
0,10.129
0,-5.98519
0,-1.80142
0,7.14395
0,-1.30931
0,32.4285
0,3.22959
0,8.32123
26.3757,11.4101
18.7833,15.8597
0,5.29515
8.28668,16.0139
7.82106,16.6642
33.3868,25.548
6.07564,5.72772
0,8.2755
0,-1.06848
10.925,14.7482
19.5266,4.99956
0,9.0582
0.426548,10.7238
3.85579,7.76901
0,2.95024
24.0897,15.9277
2.25585,6.07526
12.5452,6.59343
6.16359,10.3357
0,25.2767
7.87493,0.223726
0,15.9075
26.5663,13.1979
57.3407,33.5868
20.5952,14.3029
5.20188,3.92604
0,11.8738
6.87063,6.14634
0,4.59041
18.9824,3.60143
0,8.41926
0,-4.93031
0,10.9581
5.06394,9.97148
0,24.6555
6.4426,0.59066
0,3.21408
4.45654,11.8243
0,20.1105
0,5.83151
0.159464,5.89748
9.46664,10.0052
0,19.69
14.4656,5.24422
0,-0.890314
17.3268,15.6019
14.2197,9.00372
12.996,4.29546
0,-0.557067
1.97689,4.12387
0,10.9146
0,7.79161
0,6.59528
1.58674,-3.76863
0,8.22664
0,15.5933
0,14.5722
2.4412,-2.71916
16.3485,-3.98591
9.51537,1.35412
0,8.66444
0,16.6236
6.40391,6.77506
0,9.33337
0,5.51373
0,10.8753
22.448,18.9297
23.7012,11.5876
12.3651,10.9074
11.2641,2.0964
33.5943,18.9636
0,4.95453
0,6.37711
22.9854,15.4064
0,12.1242
0.562771,3.18726
0.976659,-3.36075
23.2799,7.78932
0,7.1201
1.04526,3.84296
0,3.47001
0,9.48666
0.245523,-8.48018
0,11.1855
0,13.094
17.932,14.4528
0,19.8727
0,23.3248
26.4792,15.4005
7.61365,11.5671
17.3596,11.9949
23.4168,28.7919
16.4458,0.118603
0,13.1635
0,17.3259
2.59141,6.91046
0,-9.25619
41.8776,11.8971
0,-2.42492
8.84126,-9.23903
30.7217,15.4609
14.2151,5.01902
0,4.4344
0,7.65187
2.44453,-4.58149
15.2716,4.58229
69.0281,38.9985
0,6.92296
11.4526,8.86255
0,-1.5392
15.4026,9.38762
0,11.4982
6.72542,6.43166
0,11.8562
11.0148,6.51417
5.59596,0.691342
0,-1.42484
0.605458,-6.16048
19.4781,9.09726
27.4366,7.13005
0,5.41795
6.45107,-3.6772
27.644,23.6998
4.86183,12.2755
0,16.755
53.9853,25.6652
0,10.969
25.2651,15.137
0,9.48193
16.2752,5.0744
5.92001,3.15143
13.8081,14.1737
0,2.97894
33.946,17.6617
0,-2.56636
0.868611,3.26805
17.598,11.0056
0,1.608
0,4.98116
0.34572,6.43566
8.8498,14.2731
9.51577,5.67187
49.627,24.3721
0,3.04178
58.7969,30.58
41.249,20.701
0,4.0227
0,-4.22547
7.12065,11.2999
0,13.7508
31.965,17.3574
15.9899,12.0871
0,17.7215
15.2609,21.359
0,13.8606
0,6.42352
4.54232,-0.969667
2.24395,3.99898
10.2091,-0.646661
15.1843,15.8186
63.4518,41.3143
30.1747,15.6
35.309,14.348
20.785,17.3039
0,8.52627
3.55816,-0.0440796
0,3.46477
13.6708,7.63338
4.85409,3.32814
46.1051,33.4374
0,17.8038
0,16.1731
0,-2.24265
0,-0.387709
0,7.90218
0,7.5849
77.2531,49.7921
19.4553,14.9864
8.27883,5.20873
0,5.49379
0,9.74629
19.007,9.03814
0,1.93314
0,8.71548
8.97556,11.2355
3.37009,3.09456
23.0816,15.8424
0.891247,0.267516
0,16.6524
10.8357,3.94635
11.2475,6.4743
16.7977,15.1817
0,21.2206
0,13.5015
0,0.110176
7.15776,8.64294
0,1.08193
11.2547,7.12216
63.8302,28.1012
4.15662,6.51358
0,9.88819
10.036,5.09094
0,3.57263
44.4338,28.388
24.0191,20.6058
42.7645,29.8667
0,10.0474
0,15.6571
0,8.3095
0,17.5651
0,19.832
12.2862,4.71294
0,20.0643
36.3305,9.74594
0,-3.40157
0,28.5938
0,5.69805
0,2.95986
9.45825,2.21458
10.2471,11.4191
0,7.59792
37.9444,14.0362
0,1.27083
0,3.14957
0,15.5711
0,10.3523
0,12.2945
31.2556,20.3824
14.5217,10.281
28.5493,9.04325
0,14.9009
0,5.20226
0,22.9935
1.61713,-2.8197
0,9.34294
0,5.56321
11.4091,8.60518
18.0032,14.2394
0,-3.61663
8.65492,2.67968
0,9.35253
17.4763,27.1565
36.3872,22.6615
0,3.02009
0,16.9743
0,6.36701
0,6.90189
0,14.1983
20.7552,12.9109
18.1017,1.97645
0,-1.08167
40.0855,34.8515
6.88413,8.80713
0.778641,4.16753
2.05481,6.8767
0,17.1354
0,19.881
11.9886,4.14355
0,10.0759
29.7528,19.691
0,7.10834
19.2603,14.96
0,1.38977
0,5.48618
0,6.13991
56.1232,37.8156
29.8788,26.0129
0,10.2441
0,17.2373
4.30849,12.4012
0,8.69352
19.9199,7.69934
0,16.4747
15.9037,12.3028
0,2.7052
0,6.77043
14.4273,7.45743
0,1.57338
0,17.7187
0,12.5365
26.3296,16.3118
18.0952,11.3649
0,15.4355
21.5596,15.7427
0,7.0759
39.809,12.2121
0,7.9334
10.121,10.5206
20.1299,1.05855
68.7895,51.7324
0,6.41657
39.7895,35.5971
0,5.50971
16.7201,9.18085
3.31075,4.57051
0,13.8933
17.4453,3.41509
11.2814,8.99896
0,8.11559
28.7622,22.8187
0,21.6617
21.8052,16.2243
0,0.0601254
15.6386,17.1353
23.9777,11.4098
15.511,6.25816
0,-4.16383
17.4444,14.5506
0,18.9468
17.5107,14.6426
0,3.46255
0,-10.1523
23.0767,13.732
9.25063,12.6342
0,3.83958
19.3715,13.5911
0,23.5269
0,2.58895
0,6.13131
23.1809,16.0593
27.4383,11.8521
2.89974,-9.68716
0,-8.68036
0,-3.0683
0,16.1365
12.3662,7.78699
0,18.375
0,5.84824
0,8.43758
20.7661,13.4822
7.95441,-1.3726
0,8.76657
19.5236,10.5937
9.0438,3.43167
5.95831,8.05187
0,13.9532
0,7.94049
16.9976,12.757
0,11.8058
0,4.97723
0,5.47255
34.5026,22.1029
0,2.72798
25.0229,18.4046
9.42487,8.20336
4.62549,0.570809
64.4578,31.6992
0,8.09757
1.88918,3.87197
0.0932866,0.688811
7.61095,-2.89794
4.19439,0.453265
0,-7.73263
6.83053,19.2631
6.50655,-2.84634
32.5488,19.0172
0,2.5246
20.627,4.32049
2.26554,9.16641
0.527361,4.23876
0,4.46049
40.5425,24.2475
0,14.9069
0,8.86132
0,6.57547
0.0283732,7.92501
8.22592,5.30132
0,13.2492
7.59793,0.548415
0,4.73232
0,1.26554
19.4321,10.7562
12.287,17.0598
0,1.38409
4.32257,7.25838
0,7.51626
0,10.1065
0,7.89364
0,7.69313
30.15,26.2563
0,5.99055
0,6.29481
51.2448,40.4496
0,7.21115
47.1449,22.363
12.4884,3.53635
20.4884,11.3086
0,14.103
1.82411,-9.40125
51.2046,22.9628
0,0.24214
0,6.60221
0,9.71706
14.7507,9.49273
17.6578,14.2208
0,-0.272744
0,0.176195
3.88101,-7.3684
3.61565,9.75712
0,1.732
0,9.89873
15.9624,13.9195
0,18.7472
16.7469,12.8844
26.8049,26.5943
11.7618,13.1521
0,18.4262
19.7253,12.858
10.623,8.33367
0,15.3671
6.52493,5.63291
0,0.139104
16.091,7.96984
57.836,28.9967
41.9328,27.187
0,6.50852
20.1781,0.851235
1.25262,-0.104045
0,13.5411
0,-5.88618
0,12.7517
1.07847,5.28179
46.5549,29.0114
0,29.1068
0,5.4496
19.3961,15.688
26.9293,29.2677
0,9.59856
0,5.00906
0,19.101
0,15.7329
42.2779,20.25
9.06969,2.61514
0,7.89148
0,18.6646
29.1315,20.6144
0,0.720618
3.86717,4.93342
12.7539,6.82144
2.11128,-6.76302
0,14.5947
22.638,11.4905
0,1.06746
0,9.61154
18.1511,15.1027
0,13.7718
11.2183,14.6475
0,6.29824
22.5975,15.2195
0,1.0831
6.57054,3.21912
0,11.5563
0,31.1585
0,16.5557
14.1416,3.11643
19.9451,5.00544
12.5247,10.8886
0,17.1355
0,-2.27272
0,5.76335
0,16.4621
34.13,25.7828
2.25902,3.92408
0,7.08131
0,9.07291
14.4891,2.69105
5.32847,7.77504
0,22.5387
0,19.37
0,3.80253
0,5.8827
0,5.88817
21.992,10.1654
37.8332,14.3199
0,1.81974
14.6552,6.18243
0,10.6677
0,13.0405
0,-2.30129
0,23.1401
0,11.3357
0,3.2449
9.16835,8.61727
0,6.20199
0,16.1526
18.3876,-2.34659
0,4.56145
0,12.0199
0,-1.32948
42.5907,28.3379
6.25837,0.283041
26.0557,16.6291
0,-15.3771
52.0132,21.3267
16.1798,12.1118
0,10.1772
55.3275,26.2778
0,14.0927
11.4689,4.64776
0,1.45893
26.0809,-3.81848
0,18.3615
9.69862,8.54034
21.4483,7.75499
0,-1.55796
0,11.3395
0,11.0858
0,12.8202
4.39696,1.3893
54.1949,29.6677
0,5.03818
8.96354,10.947
21.418,18.4574
14.3716,17.575
0,9.96389
7.03949,6.55416
3.13441,4.27595
14.875,6.25122
0,-3.27056
0,4.58393
24.045,16.4986
0,4.65274
0,10.4484
2.79585,-17.5252
6.30158,-2.72984
0,4.99431
8.28828,-10.091
3.14878,-7.12855
34.8135,19.2676
0,14.6272
0,7.5094
0,13.554
0,-5.17473
16.7683,7.6253
31.6588,26.2018
0,10.6171
49.0734,19.1647
4.26577,4.68246
0,10.7824
35.3977,28.7279
0,10.9373
17.0256,14.7774
0,12.1158
23.2904,13.5488
0,12.4452
1.54904,-5.21789
0,10.8512
8.5711,6.52585
26.4566,21.3758
18.7479,17.5553
0,4.69653
21.2204,20.7733
22.4927,9.50997
0,0.221387
4.00696,0.110309
0,18.4803
0,2.82947
6.15978,9.09624
1.5878,6.05806
11.3907,-1.95688
0,17.4411
6.34277,-0.204552
2.30351,-4.88551
0,11.9359
0,6.72608
12.7219,4.67796
1.22438,-2.51273
2.89845,4.39414
4.08028,6.11201
0,7.34938
46.4358,32.5209
0,16.2453
0,1.16194
0,5.4691
0.941529,1.25016
